Grid,longitude,latitude
3819,297545.434,4112532.047
3820,301246.7333,4112443.918
3821,304948.0039,4112357.417
3822,308649.2464,4112272.545
3823,312350.4611,4112189.3
3824,316051.6488,4112107.684
3825,319752.8099,4112027.694
3826,323453.9449,4111949.333
3827,327155.0544,4111872.598
3828,330856.1389,4111797.491
3829,334557.199,4111724.012
3830,338258.2351,4111652.159
3831,341959.2479,4111581.933
3832,345660.2378,4111513.334
3833,349361.2054,4111446.362
3834,353062.1513,4111381.016
3835,356763.0759,4111317.297
3836,360463.9797,4111255.204
3837,364164.8634,4111194.738
3838,367865.7274,4111135.898
3839,371566.5724,4111078.684
3840,375267.3987,4111023.096
3841,378968.207,4110969.134
3842,382668.9978,4110916.799
3843,386369.7717,4110866.088
3844,390070.529,4110817.004
3845,393771.2705,4110769.546
3846,397471.9966,4110723.713
3847,401172.7079,4110679.505
3848,404873.4049,4110636.923
3849,408574.0881,4110595.967
3850,412274.7581,4110556.636
3851,415975.4154,4110518.93
3852,419676.0605,4110482.85
3853,423376.6941,4110448.394
3854,427077.3165,4110415.564
3855,430777.9283,4110384.359
3856,434478.5302,4110354.779
3857,438179.1226,4110326.824
3858,441879.706,4110300.493
3859,445580.281,4110275.788
3860,449280.8481,4110252.708
3861,452981.4079,4110231.252
3862,456681.9609,4110211.422
3863,460382.5076,4110193.216
3864,464083.0486,4110176.635
3865,467783.5844,4110161.678
3866,471484.1155,4110148.347
3867,475184.6425,4110136.64
3868,478885.1659,4110126.557
3869,482585.6862,4110118.1
3870,486286.204,4110111.266
3871,489986.7199,4110106.058
3872,493687.2342,4110102.474
3873,497387.7477,4110100.515
3874,501088.2608,4110100.181
3875,504788.7741,4110101.471
3876,508489.288,4110104.385
3877,260662.2489,4118126.463
3878,264361.8281,4118022.003
3879,268061.3735,4117919.172
3880,271760.8856,4117817.972
3881,275460.3649,4117718.402
3882,279159.812,4117620.462
3883,282859.2273,4117524.151
3884,286558.6114,4117429.47
3885,290257.9649,4117336.418
3886,293957.2882,4117244.995
3887,297656.5819,4117155.202
3888,301355.8465,4117067.037
3889,305055.0826,4116980.501
3890,308754.2907,4116895.594
3891,312453.4713,4116812.315
3892,316152.6249,4116730.665
3893,319851.752,4116650.643
3894,323550.8533,4116572.249
3895,327249.9292,4116495.483
3896,330948.9803,4116420.345
3897,334648.007,4116346.835
3898,338347.01,4116274.953
3899,342045.9897,4116204.698
3900,345744.9467,4116136.071
3901,349443.8815,4116069.072
3902,353142.7946,4116003.699
3903,356841.6866,4115939.954
3904,360540.5581,4115877.836
3905,364239.4094,4115817.345
3906,367938.2413,4115758.48
3907,371637.0541,4115701.243
3908,375335.8484,4115645.633
3909,379034.6249,4115591.649
3910,382733.3839,4115539.291
3911,386432.126,4115488.56
3912,390130.8518,4115439.456
3913,393829.5617,4115391.978
3914,397528.2564,4115346.126
3915,401226.9364,4115301.901
3916,404925.6021,4115259.301
3917,408624.2541,4115218.328
3918,412322.893,4115178.981
3919,416021.5193,4115141.26
3920,419720.1334,4115105.164
3921,423418.736,4115070.695
3922,427117.3276,4115037.851
3923,430815.9087,4115006.633
3924,434514.4798,4114977.041
3925,438213.0415,4114949.074
3926,441911.5943,4114922.733
3927,445610.1388,4114898.018
3928,449308.6754,4114874.928
3929,453007.2047,4114853.464
3930,456705.7272,4114833.625
3931,460404.2436,4114815.411
3932,464102.7542,4114798.824
3933,467801.2596,4114783.861
3934,471499.7604,4114770.524
3935,475198.2571,4114758.812
3936,478896.7502,4114748.725
3937,482595.2403,4114740.264
3938,486293.7279,4114733.428
3939,489992.2135,4114728.218
3940,493690.6976,4114724.633
3941,497389.1809,4114722.673
3942,501087.6638,4114722.338
3943,504786.1468,4114723.629
3944,508484.6305,4114726.545
